target,text
1, should remind gwolf about building the conference schedule
1, follow up with shevek next meeting about item 6
1, pabs should investigate lintian warnings about deprecated FHS games paths
1, we still need a list of technical requirements for the junta
1,We will complete the car repair by next Monday
1,will mannerism erratum dates on the website 
1, right. anybody can say and is good should note who volunteered for what
1, cate please launch the CfP based on last year's.
1,Um should forefend sulfur matter like that.
1, zack should draft questions for a survey of DDs
1,So I'm gonna talk to Jonathan regarding doing the frame instructional extrude or post mount.
1,Instead you need to have special code that allocates huge pages does direct I O etc etc
1, should add FD&nbsp;to 
1, and AndrewLee should discuss with chuang  about the current status of WiFI
1,bozo willing re read entropy technology and we will discuss  again next week
1,"Um complaint deed atomic number 33 secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting."
1, Marga should follow up with potential nominees that have not yet been followed up with
1,in that respect ar mcu bus and dma bus filaree needed to be turned on off by driver on some SoCs so add them as optional ones
1, should Bounce the non bremner mails should bremner.
1, cate please help marga with data collection
1, aroundthfur please send Debian Day schedule on Saturday
1, aba should proceed with combined GR with supermajorityandnumbering
1, will open the account as soon as we are registered
1," Diziet should draft TC election automatic trigger on new TC member, and manual trigger by another TC member ?"
1,"They should, and i imply this should atomic number 4 prepared, but we should have this embedded on the log the D three d log page."
1,should likewise expect valessio just about bags
1,Fuddl should get SynrG should create a charter for the blends configs and add a data link should the wiki varlet about it
1," medicalweim will make some pictures of the rooms, power outlets, current gear in rooms we can use in NCTU"
1,Joanie will first file away resets against Evo for Mike.
1,We need to make sure that when we have any issues concerning the Griffith plant we put something on the log
1,"perchance if represent gonna tally out of time, one of us should come up with a list of these and then get back at the next meeting just at the start and say what they're gonna be."
1,Rich will add upstream install doc  to RDO test day instructions.
1,So we just need a lot of people and we also want to train process manager.
1, indiebio please check with her sewing shop what the deal is with impromptu logo embroidery
1, LeLutin please publicise that date
1,"They should nuclear figure fiftythree mean value information technology should be prepared, but we should have this embedded on the the log d3d log page."
1, will grant nevetski the needed permissions could you create new members
1, will write some rfc for his ideal generic jmx plugin
1,  sub-teams should be ready by end of January
1, will post a RFH for scheduling on debconf team at 
1, volunteers should watch various lists and handhold folks into the team until the next meeting
1, will ask ansgar how should do a  import from jessie should jessie kfreebsd
1," will get input from Wikia, ShoutWiki, wikiHow, &amp; other 3rd party folks on the Composer RfC talk page"
1, will send e mail will rdo list about trunk.rdo maintenance
1,"perchance we should centre good on the whistle back function at the moment, and if something comes back I'd go more Yeah, f more for clap."
1," dam will dig through lists, IRC, and penta RT queue please find penta fixes please make, and will report back by end of week 1 of 2010"
1,"   has to write a short doc about how dev_scripts/ works, as it is quite simple to use it."
